AcademyId,name,score
14128,골든벨수학전문학원,0.0
14129,공감학원,0.0
14130,공릉계명피아노교습소,0.0
14131,공릉주니어랩영어교습소,0.0
14132,공릉최고수학보습학원,0.0
14133,공릉해법수학교습소,0.0
14134,공부의기술수학과학전문학원,0.0
14135,공연수학교습소,0.0
14136,과수원과학수학전문학원,0.0
14137,곽쌤의꽉잡는수학학원,0.0
14138,교원더퍼스트캠퍼스하계직영학원,0.0
14139,구영민클리닉수학교습소,0.0
14140,국공작국어학원,0.0
14141,국권논술국어학원,0.0
14142,국보이엠(EM)영어교습소,0.0
14143,국어·수학의날개학원,0.0
14144,국어선언문국어교습소,0.0
14145,국어의얼학원,0.0
14146,국어의온도학원,0.0
14147,국어의자신감국어교습소,0.0
14148,국풍2000중계1관학원,0.0
14149,국풍2000중계2관학원,0.0
14150,그라바공릉점미술교습소,0.0
14151,그래이수학학원,0.0
14152,그랜드음악학원,0.0
14153,그로잉영어교습소,0.0
14154,그리고미술교습소,0.0
14155,그리미미술교습소,0.0
14156,그린섬미술학원,0.0
14157,그린손미술교습소,0.0
14158,그린숲아트미술교습소,0.0
14159,그림그리는화가들미술교습소,0.0
14160,그림그리다미술교습소,0.0
14161,그림드림미술교습소,0.0
14162,그림마당미술교습소,0.0
14163,그림숲미술교습소,0.0
14164,그림아트스튜디오미술교습소,0.0
14165,그림앤그림미술교습소,0.0
14166,그림터치미술교습소,0.0
14167,그릿수학교습소,0.0
14168,그릿영어교습소,0.0
14169,글고은독서논술교습소,0.0
14170,글로리영어학원,0.0
14171,글맛국어교습소,0.0
14172,글밭국어독서논술교습소,0.0
14173,글숲국어논술교습소,0.0
14174,글의힘국어학원,0.0
14175,금빛피아노교습소,0.0
14176,기파랑문해원학원,0.0
14177,길라잡이학원,0.0
14178,김경미논술국어교습소,0.0
14179,김대수수학교습소,0.0
14180,김동길영어학원,0.0
14181,김동준수학학원,0.0
14182,김만억수학학원,0.0
14183,김만억학원,0.0
14184,김미정국어교습소,0.0
14185,김서원독서논술교습소,0.0
14186,김쌤수학교습소,0.0
14187,김연수국어논술교습소,0.0
14188,김유나참국어독해학원,0.0
14189,김은수스카이(SKY)수학교습소,0.0
14190,김재현수학학원,0.0
14191,김즌아트미술교습소,0.0
14192,김지민영어영재관학원,0.0
14193,김지민영어학원,0.0
14194,김철수必수학학원,0.0
14195,깃국어교습소,0.0
14196,꼼꼼한수학교습소,0.0
14197,꿈나무음악학원,0.0
14198,꿈을꾸는피아노교습소,0.0
14199,나무기린미술교습소,0.0
14200,나무미술교습소,0.0
14201,나무음악교습소,0.0
14202,나무친구네미술교습소,0.0
14203,나우학원,0.0
14204,나의바이올린음악교습소,0.0
14205,난파음악학원,0.0
14206,남스클라리넷음악교습소,0.0
14207,남주희실용음악학원,0.0
14208,너수학잘하고싶니학원,0.0
14209,네오아뜰리에미술교습소,0.0
14210,네이처과학교습소,0.0
14211,노브(nov)영어교습소,0.0
14212,노블레스수학영어학원,0.0
14213,노스코학원,0.0
14214,노승환의화학과학교습소,0.0
14215,노엘음악학원,0.0
14216,노원SLP영어학원,0.0
14217,노원상계자라다남아미술학원,0.0
14218,노원씨엠학원,0.0
14219,노원연세보습학원,0.0
14220,노원우쿨렐레사랑음악교습소,0.0
14221,노원이르키움학원,0.0
14222,노원중계이아이이(Nowon Junggye EiE)어학원,0.0
14223,노원창조의아침미술학원,0.0
14224,노창호수학전문학원,0.0
14225,높은음자리음악교습소,0.0
14226,높은음피아노음악교습소,0.0
14227,누리수학교습소,0.0
14228,눈높이러닝센터공릉학원,0.0
14229,눈높이러닝센터과기대학원,0.0
14230,눈높이러닝센터마들학원,0.0
14231,눈높이러닝센터상계학원,0.0
14232,눈높이러닝센터수암학원,0.0
14233,눈높이러닝센터신중계학원,0.0
14234,눈높이러닝센터월계학원,0.0
14235,눈높이러닝센터하계학원,0.0
14236,뉴대원학원,0.0
14237,뉴모짜르트음악교습소,0.0
14238,뉴모짜르트음악학원,0.0
14239,뉴예인음악교습소,0.0
14240,뉴욕어학원,0.0
14241,뉴퍼펙트수학교습소,0.0
14242,뉴혜지음악교습소,0.0
14243,늘해법수학학원,0.0
14244,능률쥬니어랩영어교습소,0.0
14245,능운한문교습소,0.0
14246,니드영어교습소,0.0
14247,니콜영어교습소,0.0
14248,다니엘학원,0.0
14249,다다름학원,0.0
14250,다솔학원,0.0
14251,다온국어전문학원,0.0
14252,다온도예교습소,0.0
14253,다올음악교습소,0.0
14254,다원수타수학학원,0.0
14255,닥터(Dr.)국어교습소,0.0
14256,단국악학원,0.0
14257,달란트음악교습소,0.0
14258,달봉국어원격학원,0.0
14259,대신영어교습소,0.0
14260,대진중국어학원,0.0
14261,대치동에듀케이션학원,0.0
14262,대치어센트영어전문학원,0.0
14263,더(THE)바른수학학원,0.0
14264,더(The)스카이(SKY)영어수학전문학원,0.0
14265,더(The)채움학원,0.0
14266,더그림미술교습소,0.0
14267,더민(The Min)수학교습소,0.0
14268,더베스트영어전문학원,0.0
14269,더베스트프리미엄영어교습소,0.0
14270,더베스트학원,0.0
14271,더블유수학학원,0.0
14272,더블유에스(WS)적중학원,0.0
14273,더블유티알씨(TRC)수학학원,0.0
14274,더샵(PIANOINSTITUTE)음악교습소,0.0
14275,더쌤(The Ssam)학원,0.0
14276,더쎈수학전문학원,0.0
14277,더엠(TheM)수학전문학원,0.0
14278,더올림(노원)학원,0.0
14279,더와이즈(The whys)학원,0.0
14280,더원학원,0.0
14281,더이룸학원,0.0
14282,더제이엠학원,0.0
14283,더좋은영어학원,0.0
14284,더차오름수학교습소,0.0
14285,더클라비어음악교습소,0.0
14286,더클래식음악교습소,0.0
14287,더탑수학교습소,0.0
14288,더피아노교습소,0.0
14289,더함미술학원,0.0
14290,덕암음악교습소,0.0
14291,도담도담학원,0.0
14292,도레미음악교습소,0.0
14293,도전깨우침비상과학수학학원,0.0
14294,독공학원,0.0
14295,동덕피아노박사음악학원,0.0
14296,동명피아노학원,0.0
14297,동화가있는마을국어교습소,0.0
14298,두드림에듀학원,0.0
14299,두림과학학원,0.0
14300,두이국어전문학원,0.0
14301,드릴스터디학원,0.0
14302,드림아이수학교습소,0.0
14303,드림키즈어학원,0.0
14304,드림하이영어교습소,0.0
14305,디딤수학교습소,0.0
14306,디아크잉글리시학원,0.0
14307,디에이블(theA+ble)학원,0.0
14308,디에이블베이직학원,0.0
14309,디자인K미술학원,0.0
14310,디자인가우디애니마션미술학원,0.0
14311,디자인은그린섬미술학원,0.0
14312,디폴영어교습소,0.0
14313,라돌체(La Dolce)음악교습소,0.0
14314,라라실용음악학원,0.0
14315,라라피아노교습소,0.0
14316,라별음악교습소,0.0
14317,라온수학교습소,0.0
14318,라임잉글리쉬(Lime English)영어교습소,0.0
14319,라티오2관수학학원,0.0
14320,라티오수학학원,0.0
14321,라플라스(laplace)수학학원,0.0
14322,락기타드럼베이스통기타전문음악교습소,0.0
14323,랄라음악학원,0.0
14324,래피드속독학원,0.0
14325,러닝템푸스학원,0.0
14326,레몬영어교습소,0.0
14327,레알영어학원,0.0
14328,레오의서재논술교습소,0.0
14329,레이스쿨영어교습소,0.0
14330,레이쌤영어교습소,0.0
14331,로고스(LOGOS)수학교습소,0.0
14332,로고스멘토학원,0.0
14333,로고스이(e)해법학원,0.0
14334,로뎀음악학원,0.0
14335,로망스음악교습소,0.0
14336,로사음악학원,0.0
14337,로시(ROSSI)미술학원,0.0
14338,로율수학교습소,0.0
14339,로제타스톤노원제1캠퍼스어학원,0.0
14340,로제타스톤영어교습소,0.0
14341,로제타스톤영어교실상계보람점영어교습소,0.0
14342,로제타스톤영어교실월계점영어교습소,0.0
14343,로지코국어교습소,0.0
14344,로직큐(Q)수학교습소,0.0
14345,롯데음악교습소,0.0
14346,루리앤라라아트스튜디오미술교습소,0.0
14347,루바토피아노음악교습소,0.0
14348,루아미술교습소,0.0
14349,루체미술교습소,0.0
14350,루체음악학원,0.0
14351,리드101영어학원,0.0
14352,리드과학교습소,0.0
14353,리드앤리드(Read&Lead)영어리딩학원,0.0
14354,리드앤톡영어교습소,0.0
14355,리드인독서교습소,0.0
14356,리마인드수학교습소,0.0
14357,리얼모션미술학원,0.0
14358,리에또음악교습소,0.0
14359,리엔블미술학원,0.0
14360,리즈음악교습소,0.0
14361,리틀모짜르트음악교습소,0.0
14362,리틀비음악학원,0.0
14363,마술피리음악교습소,0.0
14364,마스터영어교습소,0.0
14365,마이다스학원,0.0
14366,마이매쓰수학교습소,0.0
14367,마이브레인수학교습소,0.0
14368,마이엠수학학원,0.0
14369,마크영어학원,0.0
14370,맑은샘상계음악학원,0.0
14371,맑은샘청구재즈뮤직음악교습소,0.0
14372,맘스잉글리쉬영어교습소,0.0
14373,매스타트수학학원,0.0
14374,매쓰랩수학교습소,0.0
14375,매쓰위너수학교습소,0.0
14376,매쓰잇수학학원,0.0
14377,매쓰플러스수학학원,0.0
14378,매일영어교습소,0.0
14379,매일플러스수학교습소,0.0
14380,맥스윈학원,0.0
14381,메카수학교습소,0.0
14382,메타클래스(metaclass)영수전문학원,0.0
14383,메타포스학원,0.0
14384,멘토과학전문학원,0.0
14385,멘토수학전문학원,0.0
14386,명광일종합논술교습소,0.0
14387,명수학교습소,0.0
14388,명음음악학원,0.0
14389,명인2관학원,0.0
14390,명인학원,0.0
14391,모네논술국어교습소,0.0
14392,모네의작업실미술교습소,0.0
14393,모아미술교습소,0.0
14394,몽마르뜨미술교습소,0.0
14395,무한수학영어전문학원,0.0
14396,문기암학원,0.0
14397,문성희음악교습소,0.0
14398,문셈사고력수학교습소,0.0
14399,문정희e해법수학학원,0.0
14400,물음표미술교습소,0.0
14401,뭉게구름있는날미술학원,0.0
14402,뮤엠영어(용원초점)리즈영어교습소,0.0
14403,뮤엠영어공릉영어교습소,0.0
14404,뮤엠영어하계점영어교습소,0.0
14405,뮤즈실용음악교습소,0.0
14406,뮤직트리음악교습소,0.0
14407,뮤직프렌즈음악교습소,0.0
14408,뮤직피플실용음악학원,0.0
14409,미네르바사회교습소,0.0
14410,미대입시에이스미술학원,0.0
14411,미라정영어학원,0.0
14412,미라클영어교습소,0.0
14413,미래수학국어학원,0.0
14414,미술공장아트토리학원,0.0
14415,미술로생각하기학원,0.0
14416,미술로크는아이들미술교습소,0.0
14417,미술로크는아이미술교습소,0.0
14418,민지미술비끄아트노원학원,0.0
14419,민희피아노음악교습소,0.0
14420,밀라노음악학원,0.0
14421,밀리에듀영어학원,0.0
14422,바꿈수학교습소,0.0
14423,바른국어논술교습소,0.0
14424,바른수학학원,0.0
14425,바른학원,0.0
14426,바퀴달린그림책미술학원,0.0
14427,바하기타교습소,0.0
14428,박기태언어학원,0.0
14429,박기훈전문수학교습소,0.0
14430,박대한영어학원상계관학원,0.0
14431,박신아수학교습소,0.0
14432,박앤김영어수학학원,0.0
14433,박재일영어교습소,0.0
14434,박태옥능률영어교습소,0.0
14435,박현영영어수학학원,0.0
14436,발해사탐사회교습소,0.0
14437,배수현영어교습소,0.0
14438,배움의숲학원,0.0
14439,배움학원,0.0
14440,배틀영어학원,0.0
14441,백인백색수학교습소,0.0
14442,백탑영어교습소,0.0
14443,버클리음악학원,0.0
14444,버팀수학학원,0.0
14445,버팀스카이수학교습소,0.0
14446,범쌤수학교습소,0.0
14447,베르디음악교습소,0.0
14448,베캠에듀학원,0.0
14449,베테랑미술학원,0.0
14450,벨트(Belt)영어교습소,0.0
14451,벽산e해법수학교습소,0.0
14452,벽산즐거운수학교습소,0.0
14453,별빛음악학원,0.0
14454,별하미술교습소,0.0
14455,보다미술학원,0.0
14456,보라수학교습소,0.0
14457,보람음악학원,0.0
14458,보람해법수학교습소,0.0
14459,보람홍익미술교습소,0.0
14460,보스톤피아노교습소,0.0
14461,봄꽃미술교습소,0.0
14462,봉(BONG)수학교습소,0.0
14463,북(Book)적북(Book)적독서논술교습소,0.0
14464,북꼬리논술교습소,0.0
14465,분석학원,0.0
14466,불암미래해법영어교습소,0.0
14467,브라운과학교습소,0.0
14468,브레인논술교습소,0.0
14469,브이아이피독서논술교습소,0.0
14470,블랙스미스(BLAVKSMITH)미술학원,0.0
14471,블러썸미술학원,0.0
14472,비너스튜디오첼로교습소,0.0
14473,비더원고등영어교습소,0.0
14474,비바체음악교습소,0.0
14475,비바체음악학원,0.0
14476,비비(BB)영어교습소,0.0
14477,비상플러스수학교습소,0.0
14478,비앤기타(B&Guitar)음악교습소,0.0
14479,비앤비(BnB)수학교습소,0.0
14480,비앤비(BnB)영어교습소,0.0
14481,비엔나음악교습소,0.0
14482,비욘드학원,0.0
14483,비트영어학원,0.0
14484,빌리버수학교습소,0.0
14485,빛나는영어교습소,0.0
14486,빨간펜수학의달인은사수학교습소,0.0
14487,빵샘영어경영학원,0.0
14488,뿌리과학교습소,0.0
14489,뿌리깊은국어논술교습소,0.0
14490,뿌탄스마트해법수학학원,0.0
14491,사다리미술교습소,0.0
14492,사이언스랩과학교습소,0.0
14493,산내들미술학원,0.0
14494,삼성영어교습소,0.0
14495,삼성영어중계학원,0.0
14496,삼성영어태랑보습학원,0.0
14497,삼성영어하계학원,0.0
14498,삼성영어헤더영어교습소,0.0
14499,삼호스마트해법수학교습소,0.0
14500,상계베스트학원,0.0
14501,상계벽산해법영어교습소,0.0
14502,상계이룸수학교습소,0.0
14503,상계지엘에스(GLS)수학학원,0.0
14504,상상공간고래발자국미술교습소,0.0
14505,상상나무수학교습소,0.0
14506,상상력창고미술교습소,0.0
14507,상상미술교습소,0.0
14508,상상온누리미술교습소,0.0
14509,상생국영수학원,0.0
14510,상원해법수학교습소,0.0
14511,새리듬음악학원,0.0
14512,새봄음악교습소,0.0
14513,새샘음악교습소,0.0
14514,새솔국어논술교습소,0.0
14515,새힘국어논술교습소,0.0
14516,샘소리피아노교습소,0.0
14517,샘터피아노교습소,0.0
14518,생각+플레이팩토수학교습소,0.0
14519,생각나무보습학원,0.0
14520,생각생긋미술교습소,0.0
14521,생각을그리는미술교습소,0.0
14522,생각의정원국어논술교습소,0.0
14523,생각의좌표학원,0.0
14524,생각의힘수학학원,0.0
14525,생각찬국어교습소,0.0
14526,생각하는과학교습소,0.0
14527,생각하는수학교습소,0.0
14528,생각하는황소수학학원,0.0
14529,생각하는황소영어학원,0.0
14530,샬롬피아노교습소,0.0
14531,서미선전문수학교습소,0.0
14532,서준수학교습소,0.0
14533,석선생영어전문SSP학원,0.0
14534,석선생영어전문보습학원,0.0
14535,선일학원,0.0
14536,선화그리다미술학원,0.0
14537,선화꽃들음악교습소,0.0
14538,선화음악학원,0.0
14539,설명수학교습소,0.0
14540,성균관서당한자교습소,0.0
14541,성재수학교습소,0.0
14542,성희피아노교습소,0.0
14543,세손교육학원,0.0
14544,세이지(Sage)영어학원,0.0
14545,세화음악학원,0.0
14546,셀파독서논술교습소,0.0
14547,소리마을피아노교습소,0.0
14548,소리샘음악교습소,0.0
14549,소리엘음악학원,0.0
14550,소마사고력수학학원,0.0
14551,소망음악교습소,0.0
14552,소망피아노음악교습소,0.0
14553,소피아음악학원,0.0
14554,손가락기타교습소,0.0
14555,손쌤국어교습소,0.0
14556,손호심국어학원,0.0
14557,솔루니중계독서토론논술교습소,0.0
14558,솔쌤수학교습소,0.0
14559,송기수국어교습소,0.0
14560,수단비학원,0.0
14561,수락리버시티해법영어교습소,0.0
14562,수락창의미술교습소,0.0
14563,수리수리와수학교습소,0.0
14564,수박에듀학원,0.0
14565,수북수북국어논술교습소,0.0
14566,수수학교습소,0.0
14567,수쌤수학교습소,0.0
14568,수아인수학학원,0.0
14569,수음악학원,0.0
14570,수풀림수학중계관학원,0.0
14571,수풀림수학학원,0.0
14572,수학공감학원,0.0
14573,수학사냥수학교습소,0.0
14574,수학생각수학교습소,0.0
14575,수학세상수학교습소,0.0
14576,수학쌤수학교습소,0.0
14577,수학에미친사람들중계2관학원,0.0
14578,수학에미친사람들중계3관학원,0.0
14579,수학에미친사람들중계관학원,0.0
14580,수학여행학원,0.0
14581,수학의기술은행사거리점학원,0.0
14582,수학의기술학원,0.0
14583,수학의달인공릉수학교습소,0.0
14584,수학의달인중계본점수학교습소,0.0
14585,수학의시작수학교습소,0.0
14586,수학저격학원,0.0
14587,수학플러스학원,0.0
14588,숙명F.G피아노교습소,0.0
14589,숙명뮤지스트음악교습소,0.0
14590,숙명바이올린교습소,0.0
14591,숙명피아노학원,0.0
14592,숨음악교습소,0.0
14593,슈베음악학원,0.0
14594,슈에뜨음악교습소,0.0
14595,스마트영어교습소,0.0
14596,스마트해법불암초점학원,0.0
14597,스마트해법수학공릉수학교습소,0.0
14598,스마트해법수학공릉우방점수학교습소,0.0
14599,스마트해법수학마들수학교습소,0.0
14600,스마트해법수학중계양지대림2차수학교습소,0.0
14601,스마트해법엘리영어교습소,0.0
14602,스마트해법영어공릉영어교습소,0.0
14603,스마트해법영어공릉화랑영어교습소,0.0
14604,스마트해법영어교습소,0.0
14605,스카이(SKY)2관학원,0.0
14606,스카이(SKY)미래연3관학원,0.0
14607,스카이(SKY)미래연수학학원,0.0
14608,스카이(SKY)미래연학원,0.0
14609,스카이(SKY)학원,0.0
14610,스카이(SKY)한솔+영어교습소,0.0
14611,스코어퍼펙트영어교습소,0.0
14612,스터디코치영어전문학원,0.0
14613,스터디판다학원,0.0
14614,스터디폴수학교습소,0.0
14615,스티브영어학원,0.0
14616,슬로비매쓰수학학원,0.0
14617,시각과공간미술학원,0.0
14618,시그마수학과학학원,0.0
14619,시그마수학교습소,0.0
14620,시매쓰중계학원,0.0
14621,시심학원,0.0
14622,시아영어교습소,0.0
14623,시온수학교습소,0.0
14624,신나는중국어보습학원,0.0
14625,신나는피아노음악교습소,0.0
14626,신세화음악학원,0.0
14627,신의한수수학교습소,0.0
14628,신의한수학원,0.0
14629,실천이성학원,0.0
14630,싸인매쓰수학학원,0.0
14631,썬수학교습소,0.0
14632,썬에듀수학교습소,0.0
14633,쎄실음악학원,0.0
14634,쎈수학러닝센터월계수학교습소,0.0
14635,쎈중계학원,0.0
14636,쏘울아트미술교습소,0.0
14637,쏙쏙수학교습소,0.0
14638,씨비씨(CBC)수학학원,0.0
14639,씨알학당보습학원,0.0
14640,씨알학당어학원,0.0
14641,씨앤아이(CNI)학원,0.0
14642,씨앤에이논술보습학원,0.0
14643,씽크톡창의수학교습소,0.0
14644,아네뜨미술교습소,0.0
14645,아띠아띠미술교습소,0.0
14646,아라해법학원,0.0
14647,아름다운음악교습소,0.0
14648,아름소리음악학원,0.0
14649,아름음악교습소,0.0
14650,아리엘음악교습소,0.0
14651,아몬드트리미술교습소,0.0
14652,아발론랭콘중계어학원,0.0
14653,아소비키즈잉글리쉬(KIDS ENGLISH)학원,0.0
14654,아썸논술영어교습소,0.0
14655,아우라(aura)학원,0.0
14656,아우라수학교습소,0.0
14657,아울미술교습소,0.0
14658,아이끌레르미술학원,0.0
14659,아이다빈치미술교습소,0.0
14660,아이드림과학교습소,0.0
14661,아이러브음악교습소,0.0
14662,아이린영어학원,0.0
14663,아이뮤즈음악교습소,0.0
14664,아이미마인영어교습소,0.0
14665,아이브레인수학교습소,0.0
14666,아이비영어교습소,0.0
14667,아이비탑리딩중계영어학원,0.0
14668,아이스크림홈런월계영어교습소,0.0
14669,아이엔수학교습소,0.0
14670,아이원미술학원,0.0
14671,아이원음악교습소,0.0
14672,아인피아노교습소,0.0
14673,아잉카-서울노원학원,0.0
14674,아자!수학교습소,0.0
14675,아테나영어교습소,0.0
14676,아트빈미술창작소미술교습소,0.0
14677,아트앤나미술교습소,0.0
14678,아트앤아트미술교습소,0.0
14679,아트앤하트상계주공6단지미술교습소,0.0
14680,아트앤하트중계본동은행사거리미술교습소,0.0
14681,아트와미술교습소,0.0
14682,아트피쉬미술학원,0.0
14683,아티즘음악교습소,0.0
14684,안상욱수학학원,0.0
14685,안성용수학교습소,0.0
14686,안일훈영어교습소,0.0
14687,알고리즘수학교습소,0.0
14688,알로곤영재센터학원,0.0
14689,알로곤학원,0.0
14690,알콘멘토수학교습소,0.0
14691,알파영어교습소,0.0
14692,애니포스만화학원,0.0
14693,애플키즈보습학원,0.0
14694,애플트리영어교습소,0.0
14695,야마하음악학원,0.0
14696,양지통역학원,0.0
14697,어뉴영어교습소,0.0
14698,어린화가들미술학원,0.0
14699,어썸잉글리쉬중계브랜치학원,0.0
14700,어썸잉글리쉬학원,0.0
14701,언희당국어교육2관학원,0.0
14702,언희당국어교육별관학원,0.0
14703,언희당국어교육본관학원,0.0
14704,엄지음악교습소,0.0
14705,에꼴(ecole)뮤직음악교습소,0.0
14706,에듀맥스학원,0.0
14707,에듀코치개별지도공릉학원,0.0
14708,에듀타임학원,0.0
14709,에듀탑수학교습소,0.0
14710,에듀탑학원,0.0
14711,에듀플렉스에듀코치개별지도상계학원,0.0
14712,에듀플렉스에듀코치개별지도중계학원,0.0
14713,에듀플렉스에듀코치개별지도하계학원,0.0
14714,에벤에셀음악학원,0.0
14715,에스(S)수학교습소,0.0
14716,에스겔미술교습소,0.0
14717,에스앤제이수학교습소,0.0
14718,에스앤케이(SNK)영어월계점학원,0.0
14719,에스엘에이(SLA)애듀영어교습소,0.0
14720,에이비씨(ABC)피아노교습소,0.0
14721,에이스미술학원,0.0
14722,에이스에듀학원,0.0
14723,에이앤에스(A&S)학원,0.0
14724,에이엔씨(AnC)영어교습소,0.0
14725,에이엘에스(ALS)학원,0.0
14726,에이원(A1)수학학원,0.0
14727,에이원(Aone)수학전문학원,0.0
14728,에이치아이엠에스초중등관명성학원,0.0
14729,에이플러스영어학원,0.0
14730,에프엘에스(FLS)아카데미원격학원,0.0
14731,엔파인미술학원,0.0
14732,엘렌아트미술교습소,0.0
14733,엘리스클럽학원,0.0
14734,엘리트보습학원,0.0
14735,엘에스씨(LSC)영어학원,0.0
14736,엘파인어학원,0.0
14737,엘-피엠피(L-PMP)학원,0.0
14738,엠(M)수학학원,0.0
14739,엠베스트에스(SE)중계건영캠퍼스학원,0.0
14740,엠베스트학원,0.0
14741,엠알에프영수전문학원,0.0
14742,엠에스씨브레인컨설팅중계학원,0.0
14743,엠케이수학교습소,0.0
14744,엠티씨(MTC)탑클래스영어교습소,0.0
14745,엠파워학원,0.0
14746,엠플랜(MPLAN)수학전문학원,0.0
14747,엠-피엠피학원,0.0
14748,여백미술학원,0.0
14749,역전타에듀학원,0.0
14750,연두미술교습소,0.0
14751,연세실용음악학원,0.0
14752,연세이엘피(ELP)월계점음악학원,0.0
14753,연세클라브생음악교습소,0.0
14754,연세피아노음악교습소,0.0
14755,연쌤수학교습소,0.0
14756,연음음악교습소,0.0
14757,영샘의영어교실영어교습소,0.0
14758,영쌤창의수학교습소,0.0
14759,영어의바다보습학원,0.0
14760,영어잘하는아이들영어교습소,0.0
14761,영어종결센터월계학원,0.0
14762,영은피아노교습소,0.0
14763,영재아카데미학원,0.0
14764,영재체험수학학원,0.0
14765,영피아노교습소,0.0
14766,예광음악학원,0.0
14767,예그린피아노교습소,0.0
14768,예대실용음악교습소,0.0
14769,예뜰음악교습소,0.0
14770,예랑미술교습소,0.0
14771,예랑전문미술교습소,0.0
14772,예랑피아노교습소,0.0
14773,예본미술교습소,0.0
14774,예쁜소리음악학원,0.0
14775,예솔음악학원,0.0
14776,예스탑보습학원,0.0
14777,예원보습학원,0.0
14778,예원음악교습소,0.0
14779,예원음악교습소,0.0
14780,예원음악학원,0.0
14781,예원플러스학원,0.0
14782,예원피아노교습소,0.0
14783,예음악교습소,0.0
14784,예음음악학원,0.0
14785,예인음악학원,0.0
14786,예일1:1맞춤코칭학원,0.0
14787,예일피아노교습소,0.0
14788,예지미술교습소,0.0
14789,예진음악교습소,0.0
14790,예하음악교습소,0.0
14791,예향음악교습소,0.0
14792,예현기타교습소,0.0
14793,옐로우아트미술교습소,0.0
14794,옛동무그림이야기미술학원,0.0
14795,오!키즈아트미술교습소,0.0
14796,오늘수학교습소,0.0
14797,오렌지사고력센터수학교습소,0.0
14798,오렌지수학교습소,0.0
14799,오름국어교습소,0.0
14800,오름수학교습소,0.0
14801,오성수학학원,0.0
14802,오케이에듀학원,0.0
14803,오투오쌤과학교습소,0.0
14804,오피앙보습학원,0.0
14805,오피앙피아노교습소,0.0
14806,오후의드로잉미술교습소,0.0
14807,오희라바이올린음악교습소,0.0
14808,온리원수학교습소,0.0
14809,온영어교습소,0.0
14810,올리드학원,0.0
14811,올리브국어논술교습소,0.0
14812,올림포스학원,0.0
14813,올림피아드영재센터학원,0.0
14814,올바른학원,0.0
14815,올웨이즈학원,0.0
14816,올킬수학·과학학원,0.0
14817,옳은국어논술전문학원,0.0
14818,와우미술교습소,0.0
14819,와이논술교습소,0.0
14820,와이비엠(YBM)공릉용원캠퍼스학원,0.0
14821,와이비엠이씨씨노원어학원,0.0
14822,와이즈만영재학원,0.0
14823,와이지수학과학학원,0.0
14824,와이지학원,0.0
14825,요리수창의수학교습소,0.0
14826,우나숨국어논술학원,0.0
14827,우다함어학원,0.0
14828,우리들음악교습소,0.0
14829,우리수학교습소,0.0
14830,우리해법수학논술학원,0.0
14831,울림피아노교습소,0.0
14832,웅진북클럽학습센터중계학원,0.0
14833,웅진씽크빅스마트올클래스월계학원,0.0
14834,웅진씽크빅학습센터공릉학원,0.0
14835,웅진씽크빅학습센터노원월계학원,0.0
14836,웅진씽크빅학습센터상계학원,0.0
14837,원노트(Onenote)재즈피아노음악교습소,0.0
14838,원스실용음악학원,0.0
14839,원실용음악학원,0.0
14840,원쌤수학교습소,0.0
14841,원일수학교습소,0.0
14842,원탑수학교습소,0.0
14843,원탑영어교습소,0.0
14844,원픽영어과학학원,0.0
14845,월계셈스터디학원,0.0
14846,월계스마트해법수학영어학원,0.0
14847,월계연세음악교습소,0.0
14848,월계해드니미술교습소,0.0
14849,웰라잉글리쉬학원,0.0
14850,위더스학원,0.0
14851,위드(With)음악교습소,0.0
14852,위드에임하이학원,0.0
14853,윈(WIN)영어교습소,0.0
14854,유격수수학교습소,0.0
14855,유년의정원도자기미술교습소,0.0
14856,유니팝미술교습소,0.0
14857,유레카과학교습소,0.0
14858,유리Lab영상영어교습소,0.0
14859,유비스카이학원,0.0
14860,유아이수학교습소,0.0
14861,유진영어교습소,0.0
14862,유철문수학교습소,0.0
14863,유클리드영어수학학원,0.0
14864,유투엠중계캠퍼스학원,0.0
14865,유플러스에듀(u+edu)영어교습소,0.0
14866,유피(up)수학교습소,0.0
14867,유형기수학교습소,0.0
14868,윤복경음악교습소,0.0
14869,윤선생상계상수영어교습소,0.0
14870,윤선생아이지에스이(IGSE)상계학원,0.0
14871,윤선생우리집앞불암산영어교습소,0.0
14872,윤선생우리집앞영어교실보람영어교습소,0.0
14873,윤선생우리집앞영어교실상승학원,0.0
14874,윤선생우리집앞영어교실용원영어교습소,0.0
14875,윤선생우리집앞영어교실월계사슴영어보습학원,0.0
14876,윤선생우리집앞영어교실을지영어교습소,0.0
14877,윤선생우리집앞영어교실중계그린영어교습소,0.0
14878,윤선생우리집앞영어교실중평영어교습소,0.0
14879,윤선생우리집앞영어교실태릉화랑영어교습소,0.0
14880,윤선생우리집앞영어교실하계현대우성영어교습소,0.0
14881,윤선생우리집앞영어상계은빛영어교습소,0.0
14882,윤승기영어학원,0.0
14883,윤승완영어학원,0.0
14884,윤오상수학학원,0.0
14885,은빛연세피아노교습소,0.0
14886,은빛피아노교습소,0.0
14887,은빛해법수학교습소,0.0
14888,은빛해법영어교습소,0.0
14889,은사수와식학원,0.0
14890,은하피아노학원,0.0
14891,은혜피아노교습소,0.0
14892,을지피아노교습소,0.0
14893,음악을만들다음악교습소,0.0
14894,이(E)끌림잉글리시(English)영어교습소,0.0
14895,이(e)해법셀파수학학원,0.0
14896,이(e)해법수학월계현대점수학교습소,0.0
14897,이감수학학원,0.0
